日期,产品类别,地区,销售额,订单量,月份
2024/7/7,家居用品,南方,2231,20,Jul-24
2024/7/7,家居用品,华东,2218,20,Jul-24
2024/7/7,家居用品,西部,2082,20,Jul-24
2024/7/7,运动户外,北方,2229,20,Jul-24
2024/7/7,运动户外,南方,1862,20,Jul-24
2024/7/7,运动户外,华东,1662,20,Jul-24
2024/7/7,运动户外,西部,1887,20,Jul-24
2024/7/8,电子产品,北方,6189,29,Jul-24
2024/7/8,电子产品,南方,4610,21,Jul-24
2024/7/8,电子产品,华东,5535,33,Jul-24
2024/7/8,电子产品,西部,5440,31,Jul-24
2024/7/8,家用电器,北方,3450,20,Jul-24
2024/7/8,家用电器,南方,2532,20,Jul-24
2024/7/8,家用电器,华东,2325,20,Jul-24
2024/7/8,家用电器,西部,2699,20,Jul-24
2024/7/8,服装服饰,北方,4178,20,Jul-24
2024/7/8,服装服饰,南方,3441,20,Jul-24
2024/7/8,服装服饰,华东,3448,20,Jul-24
2024/7/8,服装服饰,西部,3005,20,Jul-24
2024/7/8,家居用品,北方,1677,20,Jul-24
2024/7/8,家居用品,南方,1905,20,Jul-24
2024/7/8,家居用品,华东,1632,20,Jul-24
2024/7/8,家居用品,西部,1869,20,Jul-24
2024/7/8,运动户外,北方,1687,20,Jul-24
2024/7/8,运动户外,南方,1447,20,Jul-24
2024/7/8,运动户外,华东,1400,20,Jul-24
2024/7/8,运动户外,西部,1405,20,Jul-24
2024/7/9,电子产品,北方,6493,30,Jul-24
2024/7/9,电子产品,南方,5245,23,Jul-24
2024/7/9,电子产品,华东,5483,21,Jul-24
2024/7/9,电子产品,西部,5250,24,Jul-24
2024/7/9,家用电器,北方,3149,20,Jul-24
2024/7/9,家用电器,南方,2401,20,Jul-24
2024/7/9,家用电器,华东,2910,20,Jul-24
2024/7/9,家用电器,西部,2857,20,Jul-24
2024/7/9,服装服饰,北方,4915,27,Jul-24
2024/7/9,服装服饰,南方,3503,20,Jul-24
2024/7/9,服装服饰,华东,3683,20,Jul-24
2024/7/9,服装服饰,西部,3539,20,Jul-24
2024/7/9,家居用品,北方,2295,20,Jul-24
2024/7/9,家居用品,南方,1735,20,Jul-24
2024/7/9,家居用品,华东,2014,20,Jul-24
2024/7/9,家居用品,西部,1766,20,Jul-24
2024/7/9,运动户外,北方,1773,20,Jul-24
2024/7/9,运动户外,南方,1581,20,Jul-24
2024/7/9,运动户外,华东,1194,20,Jul-24
2024/7/9,运动户外,西部,1209,20,Jul-24
2024/7/10,电子产品,北方,5888,28,Jul-24
2024/7/10,电子产品,南方,5496,28,Jul-24
2024/7/10,电子产品,华东,6768,29,Jul-24
2024/7/10,电子产品,西部,5448,30,Jul-24
2024/7/10,家用电器,北方,3696,21,Jul-24
2024/7/10,家用电器,南方,2665,20,Jul-24
2024/7/10,家用电器,华东,2883,20,Jul-24
2024/7/10,家用电器,西部,2667,20,Jul-24
2024/7/10,服装服饰,北方,3982,23,Jul-24
2024/7/10,服装服饰,南方,4153,24,Jul-24
2024/7/10,服装服饰,华东,3840,20,Jul-24
2024/7/10,服装服饰,西部,3607,20,Jul-24
2024/7/10,家居用品,北方,2320,20,Jul-24
2024/7/10,家居用品,南方,1867,20,Jul-24
2024/7/10,家居用品,华东,1471,20,Jul-24
2024/7/10,家居用品,西部,1661,20,Jul-24
2024/7/10,运动户外,北方,1533,20,Jul-24
2024/7/10,运动户外,南方,1311,20,Jul-24
2024/7/10,运动户外,华东,1345,20,Jul-24
2024/7/10,运动户外,西部,1620,20,Jul-24
2024/7/11,电子产品,北方,6364,34,Jul-24
2024/7/11,电子产品,南方,4086,20,Jul-24
2024/7/11,电子产品,华东,5269,29,Jul-24
2024/7/11,电子产品,西部,5834,25,Jul-24
2024/7/11,家用电器,北方,2765,20,Jul-24
2024/7/11,家用电器,南方,2750,20,Jul-24
2024/7/11,家用电器,华东,3023,20,Jul-24
2024/7/11,家用电器,西部,2227,20,Jul-24
2024/7/11,服装服饰,北方,4528,22,Jul-24
2024/7/11,服装服饰,南方,3738,20,Jul-24
2024/7/11,服装服饰,华东,3726,20,Jul-24
2024/7/11,服装服饰,西部,3119,20,Jul-24
2024/7/11,家居用品,北方,2033,20,Jul-24
2024/7/11,家居用品,南方,1794,20,Jul-24
2024/7/11,家居用品,华东,1986,20,Jul-24
2024/7/11,家居用品,西部,1741,20,Jul-24
2024/7/11,运动户外,北方,1579,20,Jul-24
2024/7/11,运动户外,南方,1210,20,Jul-24
2024/7/11,运动户外,华东,1526,20,Jul-24
2024/7/11,运动户外,西部,1278,20,Jul-24
2024/7/12,电子产品,北方,6476,37,Jul-24
2024/7/12,电子产品,南方,6030,36,Jul-24
2024/7/12,电子产品,华东,4950,27,Jul-24
2024/7/12,电子产品,西部,5525,22,Jul-24
2024/7/12,家用电器,北方,3115,20,Jul-24
2024/7/12,家用电器,南方,3090,20,Jul-24
2024/7/12,家用电器,华东,2647,20,Jul-24
2024/7/12,家用电器,西部,2755,20,Jul-24
2024/7/12,服装服饰,北方,4405,23,Jul-24
2024/7/12,服装服饰,南方,3167,20,Jul-24
2024/7/12,服装服饰,华东,3565,20,Jul-24
2024/7/12,服装服饰,西部,3525,20,Jul-24
2024/7/12,家居用品,北方,2067,20,Jul-24
2024/7/12,家居用品,南方,1622,20,Jul-24
2024/7/12,家居用品,华东,1828,20,Jul-24
2024/7/12,家居用品,西部,2077,20,Jul-24
2024/7/12,运动户外,北方,1648,20,Jul-24
2024/7/12,运动户外,南方,1387,20,Jul-24
2024/7/12,运动户外,华东,1209,20,Jul-24
2024/7/12,运动户外,西部,1253,20,Jul-24
2024/7/13,电子产品,北方,8965,46,Jul-24
2024/7/13,电子产品,南方,7104,28,Jul-24
2024/7/13,电子产品,华东,6446,36,Jul-24
2024/7/13,电子产品,西部,7479,41,Jul-24
2024/7/13,家用电器,北方,4539,21,Jul-24
2024/7/13,家用电器,南方,2738,20,Jul-24
2024/7/13,家用电器,华东,3714,20,Jul-24
2024/7/13,家用电器,西部,3541,20,Jul-24
2024/7/13,服装服饰,北方,5584,29,Jul-24
2024/7/13,服装服饰,南方,4855,25,Jul-24
2024/7/13,服装服饰,华东,4412,25,Jul-24
2024/7/13,服装服饰,西部,5092,22,Jul-24
2024/7/13,家居用品,北方,2458,20,Jul-24
2024/7/13,家居用品,南方,2570,20,Jul-24
2024/7/13,家居用品,华东,2557,20,Jul-24
2024/7/13,家居用品,西部,2021,20,Jul-24
2024/7/13,运动户外,北方,2128,20,Jul-24
2024/7/13,运动户外,南方,1587,20,Jul-24
2024/7/13,运动户外,华东,1568,20,Jul-24
2024/7/13,运动户外,西部,1765,20,Jul-24
2024/7/14,电子产品,北方,9927,56,Jul-24
2024/7/14,电子产品,南方,5771,24,Jul-24
2024/7/14,电子产品,华东,6802,34,Jul-24
2024/7/14,电子产品,西部,6974,40,Jul-24
2024/7/14,家用电器,北方,4558,23,Jul-24
2024/7/14,家用电器,南方,3567,20,Jul-24
2024/7/14,家用电器,华东,3495,20,Jul-24
2024/7/14,家用电器,西部,3091,20,Jul-24
2024/7/14,服装服饰,北方,5921,25,Jul-24
2024/7/14,服装服饰,南方,5376,25,Jul-24
2024/7/14,服装服饰,华东,4059,22,Jul-24
2024/7/14,服装服饰,西部,4896,23,Jul-24
2024/7/14,家居用品,北方,2936,20,Jul-24
2024/7/14,家居用品,南方,2554,20,Jul-24
2024/7/14,家居用品,华东,2239,20,Jul-24
2024/7/14,家居用品,西部,2711,20,Jul-24
2024/7/14,运动户外,北方,2077,20,Jul-24
2024/7/14,运动户外,南方,1841,20,Jul-24
2024/7/14,运动户外,华东,1607,20,Jul-24
2024/7/14,运动户外,西部,1934,20,Jul-24
2024/7/15,电子产品,北方,6774,28,Jul-24
2024/7/15,电子产品,南方,5375,25,Jul-24
2024/7/15,电子产品,华东,3975,20,Jul-24
2024/7/15,电子产品,西部,6500,37,Jul-24
2024/7/15,家用电器,北方,3346,20,Jul-24
2024/7/15,家用电器,南方,2586,20,Jul-24
2024/7/15,家用电器,华东,2966,20,Jul-24
2024/7/15,家用电器,西部,2569,20,Jul-24
2024/7/15,服装服饰,北方,5080,26,Jul-24
2024/7/15,服装服饰,南方,3477,20,Jul-24
2024/7/15,服装服饰,华东,3483,20,Jul-24
2024/7/15,服装服饰,西部,4241,20,Jul-24
2024/7/15,家居用品,北方,2081,20,Jul-24
2024/7/15,家居用品,南方,2101,20,Jul-24
2024/7/15,家居用品,华东,1692,20,Jul-24
2024/7/15,家居用品,西部,1849,20,Jul-24
2024/7/15,运动户外,北方,2011,20,Jul-24
2024/7/15,运动户外,南方,1390,20,Jul-24
2024/7/15,运动户外,华东,1357,20,Jul-24
2024/7/15,运动户外,西部,1234,20,Jul-24
2024/7/16,电子产品,北方,6843,27,Jul-24
2024/7/16,电子产品,南方,5357,23,Jul-24
2024/7/16,电子产品,华东,5424,21,Jul-24
2024/7/16,电子产品,西部,5126,22,Jul-24
2024/7/16,家用电器,北方,3621,20,Jul-24
2024/7/16,家用电器,南方,3015,20,Jul-24
2024/7/16,家用电器,华东,2201,20,Jul-24
2024/7/16,家用电器,西部,2453,20,Jul-24
2024/7/16,服装服饰,北方,4948,20,Jul-24
2024/7/16,服装服饰,南方,3776,20,Jul-24
2024/7/16,服装服饰,华东,3005,20,Jul-24
2024/7/16,服装服饰,西部,3503,20,Jul-24
2024/7/16,家居用品,北方,2157,20,Jul-24
2024/7/16,家居用品,南方,1418,20,Jul-24
2024/7/16,家居用品,华东,1835,20,Jul-24
2024/7/16,家居用品,西部,1695,20,Jul-24
2024/7/16,运动户外,北方,1778,20,Jul-24
2024/7/16,运动户外,南方,1439,20,Jul-24
2024/7/16,运动户外,华东,1245,20,Jul-24
2024/7/16,运动户外,西部,1218,20,Jul-24
2024/7/17,电子产品,北方,5902,25,Jul-24
2024/7/17,电子产品,南方,5303,22,Jul-24
2024/7/17,电子产品,华东,4678,27,Jul-24
2024/7/17,电子产品,西部,5598,24,Jul-24
2024/7/17,家用电器,北方,3702,20,Jul-24
2024/7/17,家用电器,南方,2837,20,Jul-24
2024/7/17,家用电器,华东,2312,20,Jul-24
2024/7/17,家用电器,西部,2777,20,Jul-24
2024/7/17,服装服饰,北方,4494,24,Jul-24
2024/7/17,服装服饰,南方,3244,20,Jul-24
2024/7/17,服装服饰,华东,3197,20,Jul-24
2024/7/17,服装服饰,西部,3998,20,Jul-24
2024/7/17,家居用品,北方,1817,20,Jul-24
2024/7/17,家居用品,南方,1770,20,Jul-24
2024/7/17,家居用品,华东,1852,20,Jul-24
2024/7/17,家居用品,西部,1979,20,Jul-24
2024/7/17,运动户外,北方,1432,20,Jul-24
2024/7/17,运动户外,南方,1370,20,Jul-24
2024/7/17,运动户外,华东,1090,20,Jul-24
2024/7/17,运动户外,西部,1359,20,Jul-24
2024/7/18,电子产品,北方,6828,38,Jul-24
2024/7/18,电子产品,南方,5358,22,Jul-24
2024/7/18,电子产品,华东,6162,29,Jul-24
2024/7/18,电子产品,西部,6208,26,Jul-24
2024/7/18,家用电器,北方,3186,20,Jul-24
2024/7/18,家用电器,南方,2684,20,Jul-24
2024/7/18,家用电器,华东,2069,20,Jul-24
2024/7/18,家用电器,西部,2719,20,Jul-24
2024/7/18,服装服饰,北方,4786,26,Jul-24
2024/7/18,服装服饰,南方,3089,20,Jul-24
2024/7/18,服装服饰,华东,4250,24,Jul-24
2024/7/18,服装服饰,西部,3477,20,Jul-24
2024/7/18,家居用品,北方,1915,20,Jul-24
2024/7/18,家居用品,南方,1909,20,Jul-24
2024/7/18,家居用品,华东,1534,20,Jul-24
2024/7/18,家居用品,西部,1900,20,Jul-24
2024/7/18,运动户外,北方,1455,20,Jul-24
2024/7/18,运动户外,南方,1181,20,Jul-24
2024/7/18,运动户外,华东,1216,20,Jul-24
2024/7/18,运动户外,西部,1217,20,Jul-24
2024/7/19,电子产品,北方,6727,34,Jul-24
2024/7/19,电子产品,南方,4617,26,Jul-24
2024/7/19,电子产品,华东,5742,32,Jul-24
2024/7/19,电子产品,西部,5334,28,Jul-24
2024/7/19,家用电器,北方,3669,20,Jul-24
2024/7/19,家用电器,南方,2836,20,Jul-24
2024/7/19,家用电器,华东,2680,20,Jul-24
2024/7/19,家用电器,西部,2803,20,Jul-24
2024/7/19,服装服饰,北方,4694,22,Jul-24
2024/7/19,服装服饰,南方,3714,20,Jul-24
2024/7/19,服装服饰,华东,3613,20,Jul-24
2024/7/19,服装服饰,西部,3485,20,Jul-24
2024/7/19,家居用品,北方,2406,20,Jul-24
2024/7/19,家居用品,南方,1831,20,Jul-24
2024/7/19,家居用品,华东,1977,20,Jul-24
2024/7/19,家居用品,西部,1747,20,Jul-24
2024/7/19,运动户外,北方,1761,20,Jul-24
2024/7/19,运动户外,南方,1408,20,Jul-24
2024/7/19,运动户外,华东,1297,20,Jul-24
2024/7/19,运动户外,西部,1528,20,Jul-24
2024/7/20,电子产品,北方,8063,35,Jul-24
2024/7/20,电子产品,南方,7165,28,Jul-24
2024/7/20,电子产品,华东,6597,26,Jul-24
2024/7/20,电子产品,西部,7761,39,Jul-24
2024/7/20,家用电器,北方,4057,20,Jul-24
2024/7/20,家用电器,南方,3718,20,Jul-24
2024/7/20,家用电器,华东,3036,20,Jul-24
2024/7/20,家用电器,西部,3314,20,Jul-24
2024/7/20,服装服饰,北方,6325,29,Jul-24
2024/7/20,服装服饰,南方,4767,25,Jul-24
2024/7/20,服装服饰,华东,4090,21,Jul-24
2024/7/20,服装服饰,西部,5085,23,Jul-24
2024/7/20,家居用品,北方,2387,20,Jul-24
2024/7/20,家居用品,南方,2408,20,Jul-24
2024/7/20,家居用品,华东,2456,20,Jul-24
2024/7/20,家居用品,西部,2476,20,Jul-24
2024/7/20,运动户外,北方,1777,20,Jul-24
2024/7/20,运动户外,南方,1910,20,Jul-24
2024/7/20,运动户外,华东,1980,20,Jul-24
2024/7/20,运动户外,西部,1438,20,Jul-24
2024/7/21,电子产品,北方,8910,37,Jul-24
2024/7/21,电子产品,南方,7312,32,Jul-24
2024/7/21,电子产品,华东,6339,26,Jul-24
2024/7/21,电子产品,西部,8281,48,Jul-24
2024/7/21,家用电器,北方,4324,23,Jul-24
2024/7/21,家用电器,南方,3461,20,Jul-24
2024/7/21,家用电器,华东,3635,20,Jul-24
2024/7/21,家用电器,西部,4209,20,Jul-24
2024/7/21,服装服饰,北方,6295,36,Jul-24
2024/7/21,服装服饰,南方,5122,21,Jul-24
2024/7/21,服装服饰,华东,4786,26,Jul-24
2024/7/21,服装服饰,西部,4636,24,Jul-24
2024/7/21,家居用品,北方,3051,20,Jul-24
2024/7/21,家居用品,南方,2851,20,Jul-24
2024/7/21,家居用品,华东,2675,20,Jul-24
2024/7/21,家居用品,西部,2635,20,Jul-24
2024/7/21,运动户外,北方,2010,20,Jul-24
2024/7/21,运动户外,南方,2149,20,Jul-24
2024/7/21,运动户外,华东,1903,20,Jul-24
2024/7/21,运动户外,西部,1669,20,Jul-24
2024/7/22,电子产品,北方,5850,34,Jul-24
2024/7/22,电子产品,南方,6084,25,Jul-24
2024/7/22,电子产品,华东,5290,24,Jul-24
2024/7/22,电子产品,西部,5710,29,Jul-24
2024/7/22,家用电器,北方,3577,21,Jul-24
2024/7/22,家用电器,南方,2600,20,Jul-24
2024/7/22,家用电器,华东,2615,20,Jul-24
2024/7/22,家用电器,西部,2930,20,Jul-24
2024/7/22,服装服饰,北方,3776,20,Jul-24
2024/7/22,服装服饰,南方,3839,20,Jul-24
2024/7/22,服装服饰,华东,4435,20,Jul-24
2024/7/22,服装服饰,西部,2817,20,Jul-24
2024/7/22,家居用品,北方,2448,20,Jul-24
2024/7/22,家居用品,南方,1781,20,Jul-24
2024/7/22,家居用品,华东,1703,20,Jul-24
2024/7/22,家居用品,西部,1827,20,Jul-24
2024/7/22,运动户外,北方,1419,20,Jul-24
2024/7/22,运动户外,南方,1000,20,Jul-24
2024/7/22,运动户外,华东,1564,20,Jul-24
2024/7/22,运动户外,西部,1398,20,Jul-24
2024/7/23,电子产品,北方,5849,34,Jul-24
2024/7/23,电子产品,南方,5848,25,Jul-24
2024/7/23,电子产品,华东,6688,26,Jul-24
2024/7/23,电子产品,西部,5664,25,Jul-24
2024/7/23,家用电器,北方,3186,20,Jul-24
2024/7/23,家用电器,南方,2803,20,Jul-24
2024/7/23,家用电器,华东,2445,20,Jul-24
2024/7/23,家用电器,西部,2464,20,Jul-24
2024/7/23,服装服饰,北方,4603,20,Jul-24
2024/7/23,服装服饰,南方,3197,20,Jul-24
2024/7/23,服装服饰,华东,3284,20,Jul-24
2024/7/23,服装服饰,西部,3473,20,Jul-24
2024/7/23,家居用品,北方,2123,20,Jul-24
2024/7/23,家居用品,南方,2165,20,Jul-24
2024/7/23,家居用品,华东,1854,20,Jul-24
2024/7/23,家居用品,西部,1833,20,Jul-24
2024/7/23,运动户外,北方,1245,20,Jul-24
2024/7/23,运动户外,南方,1338,20,Jul-24
2024/7/23,运动户外,华东,1166,20,Jul-24
2024/7/23,运动户外,西部,1287,20,Jul-24
2024/7/24,电子产品,北方,7076,38,Jul-24
2024/7/24,电子产品,南方,6420,33,Jul-24
2024/7/24,电子产品,华东,5077,27,Jul-24
2024/7/24,电子产品,西部,5888,28,Jul-24
2024/7/24,家用电器,北方,3146,20,Jul-24
2024/7/24,家用电器,南方,3035,20,Jul-24
2024/7/24,家用电器,华东,2654,20,Jul-24
2024/7/24,家用电器,西部,2611,20,Jul-24
2024/7/24,服装服饰,北方,4715,22,Jul-24
2024/7/24,服装服饰,南方,3057,20,Jul-24
2024/7/24,服装服饰,华东,3466,20,Jul-24
2024/7/24,服装服饰,西部,3636,20,Jul-24
2024/7/24,家居用品,北方,2387,20,Jul-24
2024/7/24,家居用品,南方,1633,20,Jul-24
2024/7/24,家居用品,华东,1977,20,Jul-24
2024/7/24,家居用品,西部,1699,20,Jul-24
2024/7/24,运动户外,北方,1386,20,Jul-24
2024/7/24,运动户外,南方,1333,20,Jul-24
2024/7/24,运动户外,华东,1425,20,Jul-24
2024/7/24,运动户外,西部,1458,20,Jul-24
2024/7/25,电子产品,北方,6125,35,Jul-24
2024/7/25,电子产品,南方,5220,29,Jul-24
2024/7/25,电子产品,华东,6058,35,Jul-24
2024/7/25,电子产品,西部,5756,28,Jul-24
2024/7/25,家用电器,北方,2794,20,Jul-24
2024/7/25,家用电器,南方,2863,20,Jul-24
2024/7/25,家用电器,华东,2887,20,Jul-24
2024/7/25,家用电器,西部,3003,20,Jul-24
2024/7/25,服装服饰,北方,4496,23,Jul-24
2024/7/25,服装服饰,南方,3416,20,Jul-24
2024/7/25,服装服饰,华东,3597,20,Jul-24
2024/7/25,服装服饰,西部,3077,20,Jul-24
2024/7/25,家居用品,北方,2219,20,Jul-24
2024/7/25,家居用品,南方,2153,20,Jul-24
2024/7/25,家居用品,华东,2057,20,Jul-24
2024/7/25,家居用品,西部,1247,20,Jul-24
2024/7/25,运动户外,北方,1719,20,Jul-24
2024/7/25,运动户外,南方,1168,20,Jul-24
2024/7/25,运动户外,华东,1473,20,Jul-24
2024/7/25,运动户外,西部,1601,20,Jul-24
2024/7/26,电子产品,北方,6152,30,Jul-24
2024/7/26,电子产品,南方,5433,28,Jul-24
2024/7/26,电子产品,华东,4301,20,Jul-24
2024/7/26,电子产品,西部,5717,26,Jul-24
2024/7/26,家用电器,北方,3253,20,Jul-24
2024/7/26,家用电器,南方,2521,20,Jul-24
2024/7/26,家用电器,华东,2803,20,Jul-24
2024/7/26,家用电器,西部,2887,20,Jul-24
2024/7/26,服装服饰,北方,4453,20,Jul-24
2024/7/26,服装服饰,南方,3487,20,Jul-24
2024/7/26,服装服饰,华东,3852,20,Jul-24
2024/7/26,服装服饰,西部,3149,20,Jul-24
2024/7/26,家居用品,北方,2081,20,Jul-24
2024/7/26,家居用品,南方,1851,20,Jul-24
2024/7/26,家居用品,华东,1911,20,Jul-24
2024/7/26,家居用品,西部,2164,20,Jul-24
2024/7/26,运动户外,北方,1640,20,Jul-24
2024/7/26,运动户外,南方,1331,20,Jul-24
2024/7/26,运动户外,华东,1504,20,Jul-24
2024/7/26,运动户外,西部,1344,20,Jul-24
2024/7/27,电子产品,北方,7974,37,Jul-24
2024/7/27,电子产品,南方,7017,39,Jul-24
2024/7/27,电子产品,华东,5834,27,Jul-24
2024/7/27,电子产品,西部,5467,23,Jul-24
2024/7/27,家用电器,北方,4485,22,Jul-24
2024/7/27,家用电器,南方,4338,21,Jul-24
2024/7/27,家用电器,华东,4640,25,Jul-24
2024/7/27,家用电器,西部,3363,20,Jul-24
2024/7/27,服装服饰,北方,5747,27,Jul-24
2024/7/27,服装服饰,南方,4058,20,Jul-24
2024/7/27,服装服饰,华东,4401,20,Jul-24
2024/7/27,服装服饰,西部,4410,21,Jul-24
2024/7/27,家居用品,北方,3482,20,Jul-24
2024/7/27,家居用品,南方,2285,20,Jul-24
2024/7/27,家居用品,华东,2517,20,Jul-24
2024/7/27,家居用品,西部,2164,20,Jul-24
2024/7/27,运动户外,北方,2529,20,Jul-24
2024/7/27,运动户外,南方,1900,20,Jul-24
2024/7/27,运动户外,华东,1712,20,Jul-24
2024/7/27,运动户外,西部,1705,20,Jul-24
2024/7/28,电子产品,北方,9044,43,Jul-24
2024/7/28,电子产品,南方,6754,35,Jul-24
2024/7/28,电子产品,华东,7114,36,Jul-24
2024/7/28,电子产品,西部,7271,30,Jul-24
2024/7/28,家用电器,北方,4601,23,Jul-24
2024/7/28,家用电器,南方,3964,20,Jul-24
2024/7/28,家用电器,华东,3922,20,Jul-24
2024/7/28,家用电器,西部,3421,20,Jul-24
2024/7/28,服装服饰,北方,5262,28,Jul-24
2024/7/28,服装服饰,南方,4248,20,Jul-24
2024/7/28,服装服饰,华东,4671,24,Jul-24
2024/7/28,服装服饰,西部,5462,29,Jul-24
2024/7/28,家居用品,北方,2671,20,Jul-24
2024/7/28,家居用品,南方,2537,20,Jul-24
2024/7/28,家居用品,华东,2358,20,Jul-24
2024/7/28,家居用品,西部,2259,20,Jul-24
2024/7/28,运动户外,北方,1722,20,Jul-24
2024/7/28,运动户外,南方,1611,20,Jul-24
2024/7/28,运动户外,华东,2061,20,Jul-24
2024/7/28,运动户外,西部,1807,20,Jul-24
2024/7/29,电子产品,北方,7170,31,Jul-24
2024/7/29,电子产品,南方,5735,28,Jul-24
2024/7/29,电子产品,华东,5633,32,Jul-24
2024/7/29,电子产品,西部,5905,29,Jul-24
2024/7/29,家用电器,北方,3472,20,Jul-24
2024/7/29,家用电器,南方,2826,20,Jul-24
2024/7/29,家用电器,华东,2398,20,Jul-24
2024/7/29,家用电器,西部,2621,20,Jul-24
2024/7/29,服装服饰,北方,3975,21,Jul-24
2024/7/29,服装服饰,南方,2786,20,Jul-24
2024/7/29,服装服饰,华东,3795,20,Jul-24
2024/7/29,服装服饰,西部,4087,22,Jul-24
2024/7/29,家居用品,北方,2150,20,Jul-24
2024/7/29,家居用品,南方,1662,20,Jul-24
2024/7/29,家居用品,华东,1275,20,Jul-24
2024/7/29,家居用品,西部,1992,20,Jul-24
2024/7/29,运动户外,北方,1588,20,Jul-24
2024/7/29,运动户外,南方,1362,20,Jul-24
2024/7/29,运动户外,华东,1443,20,Jul-24
2024/7/29,运动户外,西部,1487,20,Jul-24
2024/7/30,电子产品,北方,6432,27,Jul-24
2024/7/30,电子产品,南方,5157,30,Jul-24
2024/7/30,电子产品,华东,5047,23,Jul-24
2024/7/30,电子产品,西部,5668,24,Jul-24
2024/7/30,家用电器,北方,3483,20,Jul-24
2024/7/30,家用电器,南方,2806,20,Jul-24
2024/7/30,家用电器,华东,2272,20,Jul-24
2024/7/30,家用电器,西部,2647,20,Jul-24
2024/7/30,服装服饰,北方,4352,24,Jul-24
2024/7/30,服装服饰,南方,4107,20,Jul-24
2024/7/30,服装服饰,华东,3590,20,Jul-24
2024/7/30,服装服饰,西部,3699,22,Jul-24
2024/7/30,家居用品,北方,2058,20,Jul-24
2024/7/30,家居用品,南方,1859,20,Jul-24
2024/7/30,家居用品,华东,1756,20,Jul-24
2024/7/30,家居用品,西部,1505,20,Jul-24
2024/7/30,运动户外,北方,1559,20,Jul-24
2024/7/30,运动户外,南方,1173,20,Jul-24
2024/7/30,运动户外,华东,1459,20,Jul-24
2024/7/30,运动户外,西部,1243,20,Jul-24
2024/7/31,电子产品,北方,6657,29,Jul-24
2024/7/31,电子产品,南方,5631,28,Jul-24
2024/7/31,电子产品,华东,4898,20,Jul-24
2024/7/31,电子产品,西部,5192,20,Jul-24
